"StationID","Replicate","SampleDate","Latitude","Longitude","SampleDepth","Species","Abundance","Salinity","Stratum","Exclude"
"B18-10031",1,2018-07-20,32.68665,-117.13354,9.4,"Edwardsiidae",1,NA,"Bays","Yes"
"B18-10031",1,2018-07-20,32.68665,-117.13354,9.4,"Scolanthus scamiti",2,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,9.4,"Actiniaria",1,NA,"Bays","Yes"
"B18-10031",1,2018-07-20,32.68665,-117.13354,9.4,"Baseodiscus delineatus",2,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,9.4,"Palaeonemertea sp",1,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,9.4,"Paranemertes californica",1,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,9.4,"Monostilifera family uncertain",1,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,9.4,"Phoronidae",1,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,9.4,"Musculista senhousia",22,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,9.4,"Ostrea lurida",1,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,9.4,"Tagelus affinis",1,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,9.4,"Crepidula onyx",1,NA,"Bays","No"
"B18-10031",1,2018-07-20,32.68665,-117.13354,9.4,"Crucibulum spinosum",6,NA,"Bays","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Streblospio benedicti",2,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Nephtys caecoides",2,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Diopatra splendidissima",1,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Spiophanes berkeleyorum",1,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Notomastus tenuis",1,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Grandidierella japonica",28,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Oxyurostylis pacifica",6,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Tagelus affinis",3,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Musculista senhousia",41,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Tellina cadieni",14,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Laevicardium substriatum",56,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Mytilidae",2,33.5,"Estuaries","Yes"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Cryptomya californica",2,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Chione californiensis",1,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Leukoma sp",1,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Acteocina carinata",5,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Bulla gouldiana",9,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Nassarius tiarula",22,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Lineidae sp",1,33.5,"Estuaries","No"
"B18-10182",1,2018-09-19,32.55694,-117.12755,1.1,"Tubulanus polymorphus",2,33.5,"Estuaries","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Amphicteis scaphobranchiata",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Anotomastus gordiodes",2,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Aricidea (Acmira) horikoshii",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Capitellidae",2,NA,"Bays","Yes"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Chaetozone corona",4,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Cossura candida",12,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Cossura sp A",6,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Diopatra sp",2,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Diplocirrus sp SD1",5,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Euchone limnicola",2,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Euclymeninae",22,NA,"Bays","Yes"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Goniada littorea",6,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Hesionidae",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Kirkegaardia siblina",4,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Laonice cirrata",2,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Leitoscoloplos pugettensis",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Lumbrineris japonica",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Marphysa disjuncta",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Mediomastus sp",9,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Metasychis disparidentatus",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Microspio pigmentata",2,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Nereis sp A",4,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Notomastus hemipodus",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Onuphidae",1,NA,"Bays","Yes"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Paradialychone paramollis",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Paraprionospio alata",4,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Petaloclymene pacifica",26,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Pilargis sp A",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Poecilochaetus martini",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Poecilochaetus sp",1,NA,"Bays","Yes"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Praxillella pacifica",9,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Prionospio lighti",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Pseudopolydora paucibranchiata",2,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Scoletoma sp",16,NA,"Bays","Yes"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Scoletoma sp A",18,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Scoletoma sp B",10,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Spiochaetopterus costarum Cmplx",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Spiophanes duplex",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Spiophanes norrisi",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Spiophanes sp",1,NA,"Bays","Yes"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Tenonia priops",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Ampelisca brevisimulata",4,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Ampelisca cristata microdentata",13,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Amphideutopus oculatus",150,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Caecognathia crenulatifrons",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Chondrochelia dubia Cmplx",21,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Euphilomedes carcharodonta",2,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Hartmanodes hartmanae",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Listriella goleta",5,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Metamysidopsis elongata",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Mysidopsis intii",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Sinocorophium heteroceratum",6,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Eugyra glutinans",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Lineidae",2,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Palaeonemertea",2,NA,"Bays","Yes"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Phoronis sp",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Stylatula sp A",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Tubulanus polymorphus",5,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Virgularia californica",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Callianax baetica",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Macoma yoldiformis",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Nuculana taphria",1,NA,"Bays","No"
"B18-10001",1,2018-07-24,33.75258,-118.15017,7,"Theora lubrica",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Ampharetinae",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Chaetozone corona",3,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Cossura candida",3,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Cossura sp A",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Glycera americana",2,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Kirkegaardia siblina",5,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Leitoscoloplos pugettensis",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Mediomastus sp",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Notomastus hemipodus",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Paraprionospio alata",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Paraprionospio sp",1,NA,"Bays","Yes"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Poecilochaetus martini",8,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Prionospio lighti",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Scoletoma sp",14,NA,"Bays","Yes"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Scoletoma sp B",4,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Spiochaetopterus costarum Cmplx",2,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Ampelisca brevisimulata",2,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Amphideutopus oculatus",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Listriella goleta",3,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Pinnixa franciscana",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Pinnixa sp",2,NA,"Bays","Yes"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Scleroplax granulata",2,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Sinocorophium heteroceratum",2,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Obelia dichotoma Cmplx",4,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Phoronis sp",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Tubulanidae",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Virgularia californica",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Caryocorbula luteola",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Macoma yoldiformis",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Mactridae",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Odostomia sp",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Periploma discus",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Philine ornatissima",1,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Theora lubrica",2,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Vitrinella oldroydi",5,NA,"Bays","No"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Amphiodia sp",3,NA,"Bays","Yes"
"B18-10002",1,2018-07-24,33.74402,-118.16868,11,"Amphiodia urtica",6,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Amaeana occidentalis",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Amphicteis scaphobranchiata",7,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Chaetozone corona",17,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Cossura candida",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Cossura sp",1,NA,"Bays","Yes"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Cossura sp A",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Diopatra tridentata",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Diplocirrus sp SD1",4,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Euclymeninae",1,NA,"Bays","Yes"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Glycera americana",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Kirkegaardia siblina",20,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Kirkegaardia sp",1,NA,"Bays","Yes"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Laonice cirrata",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Leitoscoloplos sp",1,NA,"Bays","Yes"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Leitoscoloplos sp LA4",3,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Lumbrineris japonica",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Maldanidae",1,NA,"Bays","Yes"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Marphysa disjuncta",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Mediomastus sp",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Melinna oculata",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Nereididae",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Notomastus hemipodus",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Paraprionospio alata",3,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Petaloclymene pacifica",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Pilargis sp A",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Praxillella pacifica",3,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Prionospio jubata",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Prionospio lighti",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Scoletoma sp",24,NA,"Bays","Yes"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Scoletoma sp A",4,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Scoletoma sp B",4,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Spiochaetopterus costarum Cmplx",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Ampelisca brevisimulata",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Ampelisca cristata microdentata",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Amphideutopus oculatus",20,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Hippolyte clarki",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Listriella goleta",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Metamysidopsis elongata",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Mysida",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Pinnixa franciscana",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Phoronis sp",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Stylatula elongata",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Tubulanus polymorphus",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Tubulanus sp A",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Cylichna diegensis",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Gadila aberrans",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Lucinisca nuttalli",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Macoma yoldiformis",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Neverita recluziana",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Philine auriformis",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Tagelus subteres",2,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Tellina modesta",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Theora lubrica",8,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Volvulella panamica",1,NA,"Bays","No"
"B18-10004",1,2018-07-24,33.743,-118.15337,10,"Amphiodia urtica",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Amphicteis scaphobranchiata",5,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Chaetozone corona",6,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Cossura candida",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Cossura sp A",3,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Eupolymnia heterobranchia",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Glycera americana",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Kirkegaardia siblina",6,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Laonice cirrata",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Lumbrineris japonica",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Maldaninae",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Malmgreniella macginitiei",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Mediomastus sp",2,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Paraprionospio alata",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Poecilochaetus martini",14,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Scoletoma sp",4,NA,"Bays","Yes"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Scoletoma sp A",3,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Scoletoma sp B",4,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Spiochaetopterus costarum Cmplx",2,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Sternaspis affinis",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Sthenelanella uniformis",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Ampelisca brachycladus",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Ampelisca brevisimulata",2,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Ampelisca cristata microdentata",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Amphideutopus oculatus",2,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Listriella goleta",5,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Scleroplax granulata",5,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Campanulariidae",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Lineidae",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Palaeonemertea",1,NA,"Bays","Yes"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Phoronis sp",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Stylatula sp A",2,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Tubulanus polymorphus",2,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Virgularia californica",2,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Bivalvia",1,NA,"Bays","Yes"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Compsomyax subdiaphana",2,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Cooperella subdiaphana",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Ensis myrae",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Gadila aberrans",3,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Macoma yoldiformis",3,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Nuculana taphria",4,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Periploma discus",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Philine auriformis",6,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Philine ornatissima",2,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Tellina cadieni",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Theora lubrica",14,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Thyasira flexuosa",1,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Vitrinella oldroydi",4,NA,"Bays","No"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Amphiodia sp",10,NA,"Bays","Yes"
"B18-10006",1,2018-07-25,33.73975,-118.17162,12.5,"Amphiodia urtica",6,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Amage scutata",7,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Ampharetinae",1,NA,"Bays","Yes"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Amphicteis scaphobranchiata",1,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Chaetozone corona",3,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Cossura candida",3,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Cossura sp A",1,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Euclymeninae",1,NA,"Bays","Yes"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Glycera americana",1,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Gymnonereis crosslandi",2,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Kirkegaardia siblina",10,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Laonice cirrata",3,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Levinsenia gracilis",2,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Magelona berkeleyi",2,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Malmgreniella sp",1,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Marphysa disjuncta",3,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Metasychis disparidentatus",2,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Paraprionospio alata",2,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Petaloclymene pacifica",3,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Pista sp",3,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Pista sp E",1,NA,"Bays","No"
"B18-10007",1,2018-07-24,33.73367,-118.21168,20,"Poecilochaetus martini",1,NA,"Bays","No"
