"StationID","Replicate","SampleDate","Latitude","Longitude","Species","Abundance","Salinity","Stratum","Exclude"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Lineidae",1,NA,"Ports","No"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Palaeonemertea",1,NA,"Ports","Yes"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Phoronis sp",3,NA,"Ports","No"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Tubulanus polymorphus",2,NA,"Ports","No"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Caryocorbula luteola",1,NA,"Ports","No"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Compsomyax subdiaphana",1,NA,"Ports","No"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Cymatioa electilis",1,NA,"Ports","No"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Nuculana taphria",1,NA,"Ports","No"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Periploma discus",1,NA,"Ports","No"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Theora lubrica",1,NA,"Ports","No"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Thyasira flexuosa",3,NA,"Ports","No"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Vitrinella oldroydi",17,NA,"Ports","No"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Volvulella panamica",4,NA,"Ports","No"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Amphiodia sp",5,NA,"Ports","Yes"
"B18-10101",1,2018-07-25,33.73895,-118.21023,"Amphiodia urtica",5,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Amaeana occidentalis",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Amphicteis scaphobranchiata",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Chaetozone corona",6,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Cossura candida",7,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Cossura sp A",6,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Euclymeninae",1,NA,"Ports","Yes"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Glycera americana",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Kirkegaardia siblina",6,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Laonice cirrata",5,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Marphysa disjuncta",5,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Mediomastus sp",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Metasychis disparidentatus",2,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Paraprionospio alata",4,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Petaloclymene pacifica",4,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Poecilochaetus martini",3,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Scoletoma sp",14,NA,"Ports","Yes"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Scoletoma sp A",3,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Scoletoma sp B",6,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Scoletoma tetraura Cmplx",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Spiochaetopterus costarum Cmplx",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Spiophanes berkeleyorum",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Spiophanes sp",1,NA,"Ports","Yes"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Streblosoma sp B",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Ampelisca brevisimulata",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Ampelisca cristata microdentata",5,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Amphideutopus oculatus",18,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Listriella goleta",2,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Mysidae",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Oxyurostylis pacifica",11,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Pinnixa franciscana",2,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Sinocorophium heteroceratum",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Lineidae",1,NA,"Ports","Yes"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Phoronis sp",3,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Schizocardium sp",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Stylatula sp A",3,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Tubulanus polymorphus",3,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Tubulanus sp A",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Virgularia californica",2,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Zygeupolia rubens",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Bivalvia",4,NA,"Ports","Yes"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Mactrotoma californica",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Nuculana taphria",4,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Periploma discus",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Philine auriformis",5,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Philine ornatissima",2,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Theora lubrica",3,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Thyasira flexuosa",1,NA,"Ports","No"
"B18-10107",1,2018-07-26,33.729,-118.2336,"Volvulella panamica",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Amaeana occidentalis",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Amage scutata",4,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Amphicteis scaphobranchiata",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Chaetozone corona",2,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Cossura candida",4,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Cossura sp A",7,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Diopatra tridentata",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Euclymeninae",1,NA,"Ports","Yes"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Kirkegaardia siblina",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Laonice cirrata",4,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Magelona berkeleyi",2,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Mediomastus sp",6,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Paradialychone paramollis",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Paraprionospio alata",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Petaloclymene pacifica",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Pista brevibranchiata",2,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Pista wui",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Poecilochaetus martini",7,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Praxillella pacifica",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Prionospio jubata",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Prionospio lighti",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Scoletoma sp",8,NA,"Ports","Yes"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Scoletoma sp A",3,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Scoletoma sp B",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Sigambra sp DC1",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Sigambra sp SF1",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Ampelisca brachycladus",15,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Ampelisca brevisimulata",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Ampelisca cristata microdentata",6,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Amphideutopus oculatus",2,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Listriella goleta",4,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Mysidae",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Neotrypaea sp",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Oxyurostylis pacifica",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Pinnixa franciscana",4,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Scleroplax granulata",4,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Sinocorophium heteroceratum",3,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Amathia gracilis",NA,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Campanulariidae",3,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Cerebratulus marginatus",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Dictyoceratida",NA,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Heteronemertea",1,NA,"Ports","Yes"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Phoronis sp",2,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Phoronis sp SD1",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Tubulanus polymorphus",3,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Kurtiella coani",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Mactrotoma californica",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Periploma discus",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Philine auriformis",2,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Raeta undulata",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Tellina cadieni",3,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Theora lubrica",2,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Thyasira flexuosa",1,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Volvulella panamica",2,NA,"Ports","No"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Amphiodia sp",1,NA,"Ports","Yes"
"B18-10109",1,2018-08-14,33.71977,-118.23172,"Amphiodia urtica",7,NA,"Ports","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Amage scutata",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Ampharete labrops",9,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Ampharetinae",1,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Amphicteis scaphobranchiata",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Aphelochaeta glandaria Cmplx",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Aphelochaeta petersenae",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Aphelochaeta sp",1,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Aricidea (Acmira) catherinae",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Aricidea sp",1,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Autolytinae",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Chaetozone corona",15,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Cossura candida",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Cossura sp A",93,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Dialychone veleronis",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Diopatra tridentata",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Dipolydora sp",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Drilonereis sp",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Euchone limnicola",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Euclymeninae",12,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Euclymeninae sp A",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Eunicidae",1,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Glycera americana",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Goniada maculata",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Kirkegaardia cryptica",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Kirkegaardia siblina",72,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Laonice cirrata",4,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Leitoscoloplos pugettensis",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Levinsenia gracilis",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Malmgreniella macginitiei",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Marphysa disjuncta",18,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Mediomastus sp",15,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Metasychis disparidentatus",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Microspio pigmentata",9,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Nephtys caecoides",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Nereis sp A",5,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Notomastus hemipodus",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Paradialychone paramollis",7,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Paraprionospio alata",5,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Petaloclymene pacifica",17,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Pista brevibranchiata",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Pista wui",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Poecilochaetus martini",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Praxillella pacifica",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Prionospio jubata",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Prionospio lighti",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Prionospio pygmaeus",5,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Scoletoma sp",4,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Scoletoma sp A",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Scoletoma sp B",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Scoloplos sp LA3",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Spiophanes berkeleyorum",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Spiophanes duplex",5,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Streblosoma sp B",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Terebellidae",1,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Acanthomysis californica",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Ampelisca brachycladus",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Ampelisca cristata microdentata",10,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Amphideutopus oculatus",40,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Copepoda",1,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Euphilomedes carcharodonta",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Heteromysis odontops",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Listriella goleta",6,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Mysidopsis intii",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Oxyurostylis pacifica",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Photis brevipes",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Photis sp C",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Pinnixa longipes",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Pinnotheridae",1,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Scleroplax granulata",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Cerebratulus sp",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Ceriantharia",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Cryptonemertes actinophila",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Lineidae",1,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Paranemertes californica",6,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Phoronis sp",5,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Schizocardium sp",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Scolanthus triangulus",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Stylatula elongata",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Stylatula sp A",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Tubulanus polymorphus",6,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Tubulanus sp A",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Virgularia californica",9,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Virgularia sp",2,NA,"Bays","Yes"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Cooperella subdiaphana",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Cylichna diegensis",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Gadila aberrans",4,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Lucinisca nuttalli",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Macoma yoldiformis",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Philine auriformis",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Tagelus subteres",3,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Tellina cadieni",7,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Tellina modesta",1,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Theora lubrica",10,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Volvulella panamica",2,NA,"Bays","No"
"B18-10411",1,2018-07-26,33.73635,-118.21692,"Amphiodia urtica",3,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Amphicteis scaphobranchiata",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Aphelochaeta monilaris",2,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Chaetozone corona",3,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Glycera americana",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Kirkegaardia siblina",5,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Laonice cirrata",7,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Leitoscoloplos pugettensis",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Magelona berkeleyi",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Marphysa disjuncta",3,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Mediomastus sp",4,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Paraprionospio alata",2,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Petaloclymene pacifica",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Pista wui",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Poecilochaetus martini",10,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Scoletoma sp",9,NA,"Bays","Yes"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Scoletoma sp A",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Scoletoma sp B",10,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Sigambra sp DC1",2,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Spiophanes duplex",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Alienacanthomysis macropsis",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Hartmanodes hartmanae",3,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Listriella goleta",5,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Pinnixa franciscana",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Pinnotheridae",1,NA,"Bays","Yes"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Scleroplax granulata",2,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Sinocorophium heteroceratum",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Phoronis sp",9,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Schizocardium sp",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Stylatula sp A",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Tubulanus polymorphus",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Bivalvia",1,NA,"Bays","Yes"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Lyonsia californica",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Nuculana taphria",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Periploma discus",2,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Philine auriformis",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Philine ornatissima",4,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Tellina cadieni",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Theora lubrica",3,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Vitrinella oldroydi",1,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Volvulella panamica",3,NA,"Bays","No"
"B18-10417",1,2018-07-26,33.73115,-118.15775,"Amphiodia sp",7,NA,"Bays","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Oligochaeta",6,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Capitella capitata Cmplx",2,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Streblospio benedicti",10,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Neanthes acuminata Cmplx",4,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Marphysa sp",1,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Gammaridea sp",2,26.5,"Brackish Estuaries","Yes"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Grandidierella japonica",971,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Monocorophium acherusicum",20,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Tethygeneia opata",41,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Monocorophium uenoi",31,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Monocorophium sp",23,26.5,"Brackish Estuaries","Yes"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Nippoleucon hinumensis",10,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Zeuxo sp",1,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Musculista senhousia",2,26.5,"Brackish Estuaries","No"
"B18-10199",1,2018-08-08,32.65825,-117.08304,"Chionista fluctifraga",1,26.5,"Brackish Estuaries","No"
